name,longitude,latitude,prov,date,key
Bombycilla garrulus,13.7566,56.8296,gbif,2016-12-10,1433536211
Bombycilla garrulus,13.9864,56.9135,gbif,2016-12-10,1433536861
Bombycilla garrulus,14.0312,57.0432,gbif,2016-12-10,1433536936
Bombycilla garrulus,14.6745,56.9941,gbif,2016-12-06,1433546716
Bombycilla garrulus,13.9442,58.171,gbif,2016-12-11,1433547381
Bombycilla garrulus,12.3523,57.9051,gbif,2016-12-11,1433547910
Bombycilla garrulus,12.9151,56.6825,gbif,2016-12-11,1433549977
Bombycilla garrulus,14.1482,57.4997,gbif,2016-12-11,1433550319
Bombycilla garrulus,11.9172,57.6402,gbif,2016-12-11,1433552074
Bombycilla garrulus,13.2916,56.0017,gbif,2016-12-09,1433557914
Bombycilla garrulus,13.2862,57.8406,gbif,2016-12-12,1433558367
Bombycilla garrulus,14.0808,57.909,gbif,2016-12-12,1433563056
Bombycilla garrulus,13.0872,55.5798,gbif,2016-12-08,1433575136
Bombycilla garrulus,13.6345,57.2821,gbif,2016-12-13,1433582915
Bombycilla garrulus,12.3596,57.0602,gbif,2016-12-10,1433582986
Bombycilla garrulus,12.2908,58.2784,gbif,2016-12-15,1433597986
Bombycilla garrulus,14.0643,58.9811,gbif,2016-12-15,1433598004
Bombycilla garrulus,13.3612,55.753,gbif,2016-12-16,1433604390
Bombycilla garrulus,11.8804,57.7469,gbif,2016-12-07,1433611166
Bombycilla garrulus,14.47,57.7008,gbif,2016-12-18,1433617926
Bombycilla garrulus,13.3711,57.7971,gbif,2016-12-18,1433619896
Bombycilla garrulus,13.8404,58.4204,gbif,2016-12-18,1433620057
Bombycilla garrulus,13.0763,55.6724,gbif,2016-12-18,1433620458
Bombycilla garrulus,13.1335,55.5613,gbif,2016-12-18,1433620461
Bombycilla garrulus,14.0461,56.9391,gbif,2016-12-18,1433621046
Bombycilla garrulus,12.9705,55.7375,gbif,2016-12-18,1433623684
Bombycilla garrulus,13.6189,58.3765,gbif,2016-12-18,1433624458
Bombycilla garrulus,12.6783,56.1752,gbif,2016-12-18,1433624790
Bombycilla garrulus,12.5128,56.9023,gbif,2016-12-19,1433633166
Bombycilla garrulus,13.5242,57.2887,gbif,2016-12-19,1433646211
Bombycilla garrulus,13.0686,55.6856,gbif,2016-12-18,1433654342
Bombycilla garrulus,12.7844,56.2132,gbif,2016-12-21,1433655184
Bombycilla garrulus,12.9118,55.7645,gbif,2016-12-22,1433659386
Bombycilla garrulus,14.1366,57.4936,gbif,2016-12-22,1433660193
Bombycilla garrulus,14.7783,56.8771,gbif,2016-12-22,1433666416
Bombycilla garrulus,12.0033,57.7026,gbif,2016-12-23,1433666741
Bombycilla garrulus,14.7951,56.8462,gbif,2016-12-24,1433684346
Bombycilla garrulus,11.548,58.0016,gbif,2016-12-24,1433685562
Bombycilla garrulus,12.2212,57.2151,gbif,2016-12-22,1433689639
Bombycilla garrulus,12.9873,55.5725,gbif,2016-12-26,1433693771
Bombycilla garrulus,14.503,59.3192,gbif,2016-12-17,1433695745
Bombycilla garrulus,12.3448,58.36,gbif,2016-12-28,1433705880
Bombycilla garrulus,13.9605,58.1822,gbif,2016-12-28,1433707721
Bombycilla garrulus,12.769,56.3105,gbif,2016-12-28,1433710742
Bombycilla garrulus,14.673400000000001,57.6562,gbif,2016-12-28,1433713466
Bombycilla garrulus,14.3481,55.5271,gbif,2016-12-29,1433715281
Bombycilla garrulus,14.9519,59.3029,gbif,2016-12-29,1433720464
Bombycilla garrulus,14.5172,60.9918,gbif,2016-12-30,1433721316
Bombycilla garrulus,14.9595,58.0333,gbif,2016-12-29,1433722694
Bombycilla garrulus,14.0832,57.2547,gbif,2016-12-28,1433725402
Bombycilla garrulus,14.4534,58.0085,gbif,2016-12-28,1433725430
Bombycilla garrulus,11.8202,58.0188,gbif,2016-12-31,1433729610
Bombycilla garrulus,14.9244,57.9896,gbif,2016-12-03,1433817335
Bombycilla garrulus,14.583421,67.290826,gbif,2016-12-02,1425779163
Bombycilla garrulus,10.442044,60.351643,gbif,2016-12-02,1425784184
Bombycilla garrulus,10.403165,63.399422,gbif,2016-12-11,1425814911
Bombycilla garrulus,10.723468,59.317607,gbif,2016-12-15,1425827236
Bombycilla garrulus,13.637621,68.142443,gbif,2016-12-23,1425847223
Bombycilla garrulus,10.458645,61.220029,gbif,2016-12-24,1425849182
Bombycilla garrulus,11.286173,63.728614,gbif,2016-12-26,1425853616
Bombycilla garrulus,12.6229,58.4141,gbif,2016-12-08,1433515567
Bombycilla garrulus,11.9486,57.7589,gbif,2016-12-08,1433515844
Bombycilla garrulus,14.8932,57.3497,gbif,2016-12-09,1433527071
Bombycilla garrulus,14.9849,59.5204,gbif,2016-12-10,1433535108
Bombycilla garrulus,13.433,58.3855,gbif,2016-12-09,1433537145
Bombycilla garrulus,13.5099,59.3887,gbif,2016-12-11,1433551436
Bombycilla garrulus,13.107,57.4898,gbif,2016-12-11,1433552131
Bombycilla garrulus,11.6502,57.6904,gbif,2016-12-11,1433554412
Bombycilla garrulus,12.9698,56.5421,gbif,2016-12-11,1433555018
Bombycilla garrulus,12.3768,56.9813,gbif,2016-12-12,1433561479
Bombycilla garrulus,11.2488,58.4252,gbif,2016-12-12,1433562613
Bombycilla garrulus,12.5148,57.9325,gbif,2016-12-13,1433577598
Bombycilla garrulus,14.8476,56.1613,gbif,2016-12-13,1433580571
Bombycilla garrulus,12.8088,55.8972,gbif,2016-12-15,1433595015
Bombycilla garrulus,11.9345,57.642,gbif,2016-12-15,1433598948
Bombycilla garrulus,12.0441,58.4066,gbif,2016-12-16,1433603377
Bombycilla garrulus,12.0109,57.706,gbif,2016-12-18,1433619685
Bombycilla garrulus,12.9152,56.6062,gbif,2016-12-18,1433621398
Bombycilla garrulus,14.7009,57.5036,gbif,2016-12-18,1433630430
Bombycilla garrulus,14.9903,57.6356,gbif,2016-12-20,1433642232
Bombycilla garrulus,11.794,57.6156,gbif,2016-12-20,1433646591
Bombycilla garrulus,13.229,55.7085,gbif,2016-12-21,1433653632
Bombycilla garrulus,13.9816,58.1824,gbif,2016-12-22,1433658857
Bombycilla garrulus,12.5526,56.8474,gbif,2016-12-22,1433659578
Bombycilla garrulus,14.0619,55.3826,gbif,2016-12-23,1433666446
Bombycilla garrulus,13.6094,58.2082,gbif,2016-12-24,1433682039
Bombycilla garrulus,12.3978,56.9342,gbif,2016-12-25,1433686135
Bombycilla garrulus,13.3549,57.5327,gbif,2016-12-26,1433690444
Bombycilla garrulus,12.7276,57.6944,gbif,2016-12-22,1433691736
Bombycilla garrulus,13.8651,55.4442,gbif,2016-12-26,1433695019
Bombycilla garrulus,14.7508,56.0509,gbif,2016-12-25,1433695545
Bombycilla garrulus,13.3806,57.5582,gbif,2016-12-18,1433702279
Bombycilla garrulus,13.6115,56.1497,gbif,2016-12-26,1433702372
Bombycilla garrulus,12.0465,57.6658,gbif,2016-12-25,1433703078
Bombycilla garrulus,14.344,55.5193,gbif,2016-12-25,1433706466
Bombycilla garrulus,12.7563,56.1707,gbif,2016-12-28,1433707608
Bombycilla garrulus,12.5508,56.8694,gbif,2016-12-28,1433708451
Bombycilla garrulus,14.9896,57.8713,gbif,2016-12-28,1433712087
Bombycilla garrulus,12.8122,55.3784,gbif,2016-12-27,1433712684
Bombycilla garrulus,12.1678,57.3182,gbif,2016-12-28,1433712902
Bombycilla garrulus,14.8181,57.8345,gbif,2016-12-29,1433714766
Bombycilla garrulus,12.9768,55.6183,gbif,2016-12-28,1433715532
Bombycilla garrulus,14.9723,56.5293,gbif,2016-12-29,1433716017
Bombycilla garrulus,14.8004,56.8897,gbif,2016-12-29,1433718749
Bombycilla garrulus,14.3111,57.8578,gbif,2016-12-30,1433721789
Bombycilla garrulus,14.0461,56.9391,gbif,2016-12-30,1433724370
Bombycilla garrulus,11.5557,57.982,gbif,2016-12-29,1433725429
Bombycilla garrulus,11.9633,58.3515,gbif,2016-12-30,1433725794
Bombycilla garrulus,13.521,55.574,gbif,2016-12-10,1433727547
Bombycilla garrulus,13.5475,55.3861,gbif,2016-12-28,1433728374
Bombycilla garrulus,11.9542,57.6812,gbif,2016-12-01,1433419398
Bombycilla garrulus,12.5286,57.9346,gbif,2016-12-02,1433431650
Bombycilla garrulus,12.5294,57.9355,gbif,2016-12-03,1433442187
Bombycilla garrulus,12.4282,57.817,gbif,2016-12-03,1433444962
Bombycilla garrulus,13.6316,56.49,gbif,2016-12-04,1433454570
Bombycilla garrulus,13.7864,57.0115,gbif,2016-12-04,1433459395
Bombycilla garrulus,11.9345,57.642,gbif,2016-12-05,1433478529
Bombycilla garrulus,13.2287,57.836,gbif,2016-12-05,1433479272
Bombycilla garrulus,14.8201,56.844,gbif,2016-12-06,1433488114
Bombycilla garrulus,13.4555,55.7048,gbif,2016-12-06,1433492788
Bombycilla garrulus,10.821681,59.857009,gbif,2016-12-03,1425785443
Bombycilla garrulus,10.454432,61.135311,gbif,2016-12-08,1425805336
Bombycilla garrulus,10.324688,63.353856,gbif,2016-12-08,1425805582
Bombycilla garrulus,10.43324,63.409404,gbif,2016-12-10,1425810123
Bombycilla garrulus,11.208154,64.050694,gbif,2016-12-11,1425812057
Bombycilla garrulus,10.858997,60.717994,gbif,2016-12-19,1425838012
Bombycilla garrulus,10.814899,59.757293,gbif,2016-12-25,1425851365
Bombycilla garrulus,10.48643,63.411511,gbif,2016-12-25,1425851817
Bombycilla garrulus,13.5986,56.4637,gbif,2016-12-01,1433420048
Bombycilla garrulus,12.7843,56.651,gbif,2016-12-02,1433432981
Bombycilla garrulus,14.9686,58.0498,gbif,2016-12-02,1433433973
Bombycilla garrulus,12.178,58.3027,gbif,2016-12-02,1433434449
Bombycilla garrulus,14.8065,56.8538,gbif,2016-12-02,1433436306
Bombycilla garrulus,11.9111,57.6292,gbif,2016-12-03,1433444338
Bombycilla garrulus,14.1346,56.8685,gbif,2016-12-03,1433445013
Bombycilla garrulus,12.7425,56.8219,gbif,2016-12-03,1433445421
Bombycilla garrulus,14.9849,59.5204,gbif,2016-12-03,1433447963
Bombycilla garrulus,13.5848,57.5037,gbif,2016-12-03,1433450249
Bombycilla garrulus,12.3523,57.9051,gbif,2016-12-04,1433455458
Bombycilla garrulus,14.9717,57.6673,gbif,2016-12-01,1433458060
Bombycilla garrulus,14.0461,56.9391,gbif,2016-12-04,1433459408
Bombycilla garrulus,13.0222,55.3974,gbif,2016-12-04,1433470395
Bombycilla garrulus,12.5148,57.9325,gbif,2016-12-05,1433475283
Bombycilla garrulus,13.7566,56.8296,gbif,2016-12-05,1433479105
Bombycilla garrulus,13.9707,58.1979,gbif,2016-12-09,1433522539
Bombycilla garrulus,13.8858,58.3839,gbif,2016-12-07,1433527970
Bombycilla garrulus,14.1485,57.4956,gbif,2016-12-09,1433528593
Bombycilla garrulus,12.2635,57.7698,gbif,2016-12-10,1433533845
Bombycilla garrulus,12.7474,56.3347,gbif,2016-12-10,1433536126
Bombycilla garrulus,14.0847,56.9509,gbif,2016-12-10,1433537009
Bombycilla garrulus,14.1366,57.4936,gbif,2016-12-10,1433537023
Bombycilla garrulus,14.972,57.6687,gbif,2016-12-12,1433560304
Bombycilla garrulus,12.8088,55.8972,gbif,2016-12-12,1433560822
Bombycilla garrulus,13.9653,58.1891,gbif,2016-12-12,1433560849
Bombycilla garrulus,12.7427,56.8219,gbif,2016-12-12,1433563349
Bombycilla garrulus,14.1148,57.4862,gbif,2016-12-12,1433577815
Bombycilla garrulus,14.7963,56.8433,gbif,2016-12-14,1433584347
Bombycilla garrulus,12.5078,57.9448,gbif,2016-12-14,1433587656
Bombycilla garrulus,13.7466,56.1161,gbif,2016-12-15,1433596547
Bombycilla garrulus,11.9542,57.6812,gbif,2016-12-16,1433606732
Bombycilla garrulus,12.0244,57.7237,gbif,2016-12-17,1433612355
Bombycilla garrulus,14.1005,57.3545,gbif,2016-12-17,1433613978
Bombycilla garrulus,12.8695,56.2468,gbif,2016-12-17,1433614205
Bombycilla garrulus,11.9513,58.3712,gbif,2016-12-18,1433619397
Bombycilla garrulus,13.1488,55.7031,gbif,2016-12-18,1433620420
Bombycilla garrulus,12.5282,56.8728,gbif,2016-12-18,1433622369
Bombycilla garrulus,12.6815,56.6951,gbif,2016-12-18,1433622520
Bombycilla garrulus,13.5533,57.4848,gbif,2016-12-17,1433623732
Bombycilla garrulus,14.7855,56.8927,gbif,2016-12-19,1433632348
Bombycilla garrulus,12.9306,56.7453,gbif,2016-12-19,1433632491
Bombycilla garrulus,13.4143,57.7927,gbif,2016-12-20,1433641686
Bombycilla garrulus,12.2801,58.306,gbif,2016-12-20,1433642832
Bombycilla garrulus,11.954,57.5013,gbif,2016-12-20,1433642836
Bombycilla garrulus,12.1444,57.3356,gbif,2016-12-20,1433642940
Bombycilla garrulus,12.8858,56.6793,gbif,2016-12-21,1433652642
Bombycilla garrulus,13.9668,58.1927,gbif,2016-12-22,1433658856
Bombycilla garrulus,11.7943,57.7094,gbif,2016-12-22,1433660307
Bombycilla garrulus,13.059,55.6602,gbif,2016-12-23,1433666989
Bombycilla garrulus,13.9855,56.9831,gbif,2016-12-23,1433667798
Bombycilla garrulus,11.6746,58.4669,gbif,2016-12-23,1433667807
Bombycilla garrulus,12.5706,58.4009,gbif,2016-12-23,1433673233
Bombycilla garrulus,14.1398,57.498,gbif,2016-12-24,1433683034
Bombycilla garrulus,11.9305,57.6724,gbif,2016-12-25,1433683540
Bombycilla garrulus,13.9313,56.8407,gbif,2016-12-26,1433692779
Bombycilla garrulus,13.0872,55.5798,gbif,2016-12-26,1433693584
Bombycilla garrulus,14.7978,56.9445,gbif,2016-12-26,1433695918
Bombycilla garrulus,13.1709,59.9014,gbif,2016-12-26,1433698571
Bombycilla garrulus,12.0658,57.7362,gbif,2016-12-27,1433701006
Bombycilla garrulus,12.9558,56.6932,gbif,2016-12-28,1433707699
Bombycilla garrulus,14.8127,56.5338,gbif,2016-12-28,1433709589
Bombycilla garrulus,11.1485,58.888,gbif,2016-12-28,1433713172
Bombycilla garrulus,13.9741,58.1763,gbif,2016-12-29,1433714985
Bombycilla garrulus,13.1531,55.7345,gbif,2016-12-30,1433722363
Bombycilla garrulus,14.5865,57.9978,gbif,2016-12-30,1433726205
Bombycilla garrulus,14.4854,57.5721,gbif,2016-12-24,1433731660
Bombycilla garrulus,14.6514,56.022,gbif,2016-12-26,1433748022
Bombycilla garrulus,14.9821,58.0344,gbif,2016-12-17,1433817482
Bombycilla garrulus,11.4233,58.3482,gbif,2016-12-06,1433498972
Bombycilla garrulus,14.086,57.9052,gbif,2016-12-07,1433501531
Bombycilla garrulus,14.049121,66.316565,gbif,2016-12-01,1425772702
Bombycilla garrulus,10.437992,59.067151,gbif,2016-12-05,1425797093
Bombycilla garrulus,11.387494,59.129875,gbif,2016-12-06,1425799062
Bombycilla garrulus,13.71581,66.865404,gbif,2016-12-08,1425805371
Bombycilla garrulus,10.423745,63.430771,gbif,2016-12-11,1425813324
Bombycilla garrulus,14.485298,68.211735,gbif,2016-12-12,1425815625
Bombycilla garrulus,10.43377,63.349138,gbif,2016-12-01,1425818249
Bombycilla garrulus,11.384206,59.125505,gbif,2016-12-19,1425837826
Bombycilla garrulus,10.395206,59.071113,gbif,2016-12-20,1425839185
Bombycilla garrulus,10.423745,63.430771,gbif,2016-12-25,1425853869
Bombycilla garrulus,10.414555,61.264678,gbif,2016-12-26,1425854520
Bombycilla garrulus,10.740949,59.319308,gbif,2016-12-29,1425869995
Bombycilla garrulus,13.1108,55.9241,gbif,2016-12-01,1433419771
Bombycilla garrulus,14.1299,57.8624,gbif,2016-12-01,1433425249
Bombycilla garrulus,12.7348,56.4706,gbif,2016-12-01,1433430045
Bombycilla garrulus,14.7371,56.8806,gbif,2016-12-02,1433433840
Bombycilla garrulus,12.0257,57.6888,gbif,2016-12-02,1433436763
Bombycilla garrulus,13.9741,58.1763,gbif,2016-12-03,1433444029
Bombycilla garrulus,11.8509,58.053,gbif,2016-12-03,1433446445
Bombycilla garrulus,10.9953,58.9125,gbif,2016-12-03,1433447918
Bombycilla garrulus,12.1313,57.6514,gbif,2016-12-03,1433449629
Bombycilla garrulus,14.6894,56.8876,gbif,2016-12-02,1433451690
Bombycilla garrulus,14.673400000000001,57.6562,gbif,2016-12-03,1433454106
Bombycilla garrulus,14.8909,57.0319,gbif,2016-12-03,1433454849
Bombycilla garrulus,12.9307,56.6913,gbif,2016-12-04,1433457578
Bombycilla garrulus,13.6224,55.671,gbif,2016-12-04,1433459063
Bombycilla garrulus,11.7865,57.6979,gbif,2016-12-04,1433476161
Bombycilla garrulus,12.9224,57.7196,gbif,2016-12-05,1433478305
Bombycilla garrulus,12.2599,57.1059,gbif,2016-12-06,1433485632
Bombycilla garrulus,12.0978,57.3441,gbif,2016-12-07,1433500622
Bombycilla garrulus,13.0066,57.8077,gbif,2016-12-07,1433501472
Bombycilla garrulus,11.8069,57.71,gbif,2016-12-08,1433515884
Bombycilla garrulus,12.5043,57.9418,gbif,2016-12-08,1433516051
Bombycilla garrulus,12.2576,57.7648,gbif,2016-12-10,1433534082
Bombycilla garrulus,13.5519,59.4085,gbif,2016-12-11,1433549233
Bombycilla garrulus,11.9852,57.6449,gbif,2016-12-11,1433552440
Bombycilla garrulus,12.8794,55.8807,gbif,2016-12-12,1433560506
Bombycilla garrulus,11.6341,57.7197,gbif,2016-12-12,1433561983
Bombycilla garrulus,13.957,56.8283,gbif,2016-12-12,1433563120
Bombycilla garrulus,13.521,55.574,gbif,2016-12-07,1433575625
Bombycilla garrulus,14.9757,58.0341,gbif,2016-12-15,1433598886
Bombycilla garrulus,11.9903,57.6598,gbif,2016-12-16,1433600406
Bombycilla garrulus,12.5479,58.3921,gbif,2016-12-15,1433601947
Bombycilla garrulus,13.4479,58.519,gbif,2016-12-07,1433608109
Bombycilla garrulus,13.831,58.4077,gbif,2016-12-17,1433612650
Bombycilla garrulus,11.7883,57.7062,gbif,2016-12-17,1433614035
Bombycilla garrulus,12.0369,57.7038,gbif,2016-12-18,1433617948
Bombycilla garrulus,14.5922,56.7663,gbif,2016-12-18,1433621445
Bombycilla garrulus,13.9945,56.9204,gbif,2016-12-19,1433630907
Bombycilla garrulus,11.7049,57.8571,gbif,2016-12-20,1433641534
Bombycilla garrulus,11.9652,57.6532,gbif,2016-12-20,1433645278
Bombycilla garrulus,13.3429,55.7156,gbif,2016-12-20,1433646291
Bombycilla garrulus,13.957,56.8283,gbif,2016-12-21,1433653631
Bombycilla garrulus,12.8662,56.2378,gbif,2016-12-21,1433655255
Bombycilla garrulus,14.91,58.8894,gbif,2016-12-22,1433658725
Bombycilla garrulus,12.9048,55.7562,gbif,2016-12-22,1433659181
Bombycilla garrulus,13.9475,56.8321,gbif,2016-12-22,1433659684
Bombycilla garrulus,11.976,57.7541,gbif,2016-12-22,1433680728
Bombycilla garrulus,12.3682,58.275,gbif,2016-12-23,1433681164
Bombycilla garrulus,13.7864,57.0115,gbif,2016-12-24,1433682427
Bombycilla garrulus,14.7338,56.9999,gbif,2016-12-25,1433683778
Bombycilla garrulus,13.1531,55.7345,gbif,2016-12-24,1433684242
Bombycilla garrulus,11.1867,58.8993,gbif,2016-12-25,1433686197
Bombycilla garrulus,14.1015,58.9862,gbif,2016-12-26,1433692449
Bombycilla garrulus,14.2462,56.1308,gbif,2016-12-25,1433694633
Bombycilla garrulus,13.5285,57.959,gbif,2016-12-27,1433701376
Bombycilla garrulus,14.1465,56.0281,gbif,2016-12-27,1433702066
Bombycilla garrulus,11.9548,57.3562,gbif,2016-12-27,1433703070
Bombycilla garrulus,14.7371,56.8806,gbif,2016-12-20,1433703077
Bombycilla garrulus,11.6884,57.9851,gbif,2016-12-28,1433705836
Bombycilla garrulus,13.3928,59.4584,gbif,2016-12-28,1433708973
Bombycilla garrulus,14.0887,56.0029,gbif,2016-12-22,1433710721
Bombycilla garrulus,14.8476,56.1613,gbif,2016-12-28,1433712582
Bombycilla garrulus,14.9852,57.6397,gbif,2016-12-29,1433716960
Bombycilla garrulus,11.9308,58.3741,gbif,2016-12-29,1433718687
Bombycilla garrulus,13.9816,58.1824,gbif,2016-12-30,1433721819
Bombycilla garrulus,12.3291,58.3837,gbif,2016-12-30,1433729404
Bombycilla garrulus,12.1041,57.3997,gbif,2016-12-31,1433732359
Bombycilla garrulus,14.9118,57.9931,gbif,2016-12-04,1433817330
Bombycilla garrulus,14.9118,57.9931,gbif,2016-12-26,1433817562
Bombycilla garrulus,12.7915,57.7427,gbif,2016-12-04,1433476196
Bombycilla garrulus,10.020195,63.51131,gbif,2016-12-03,1425783047
Bombycilla garrulus,10.469308,63.438573,gbif,2016-12-10,1425811984
Bombycilla garrulus,11.028078,63.221073,gbif,2016-12-11,1425814329
Bombycilla garrulus,11.398723,59.137613,gbif,2016-12-14,1425824085
Bombycilla garrulus,11.373516,59.119637,gbif,2016-12-17,1425831475
Bombycilla garrulus,11.387494,59.129875,gbif,2016-12-17,1425831480
Bombycilla garrulus,10.952682,59.441705,gbif,2016-12-22,1425844555
Bombycilla garrulus,10.86489,59.965474,gbif,2016-12-22,1425845263
Bombycilla garrulus,10.016826,59.759669,gbif,2016-12-25,1425853073
Bombycilla garrulus,10.423745,63.430771,gbif,2016-12-27,1425860067
Bombycilla garrulus,11.04979,63.610427,gbif,2016-12-28,1425860282
Bombycilla garrulus,11.083091,60.794403,gbif,2016-12-30,1425870865
Bombycilla garrulus,11.406646,63.854730000000004,gbif,2016-12-31,1425877980
Bombycilla garrulus,12.2522,57.1265,gbif,2016-12-03,1433465363
Bombycilla garrulus,12.5986,58.1459,gbif,2016-12-05,1433474718
Bombycilla garrulus,12.8212,57.7697,gbif,2016-12-04,1433476133
Bombycilla garrulus,13.781,56.7297,gbif,2016-12-06,1433485221
Bombycilla garrulus,14.5569,56.9327,gbif,2016-12-06,1433486663
Bombycilla garrulus,12.6283,56.8829,gbif,2016-12-01,1433500491
Bombycilla garrulus,13.9984,56.9182,gbif,2016-12-07,1433501093
Bombycilla garrulus,14.3132,57.7057,gbif,2016-12-07,1433504491
Bombycilla garrulus,12.8002,57.7192,gbif,2016-12-09,1433525898
Bombycilla garrulus,11.9095,57.6336,gbif,2016-12-10,1433535283
Bombycilla garrulus,11.548,58.0016,gbif,2016-12-11,1433549017
Bombycilla garrulus,11.6116,57.9293,gbif,2016-12-11,1433554548
Bombycilla garrulus,12.7267,57.5014,gbif,2016-12-12,1433563344
Bombycilla garrulus,11.9345,57.642,gbif,2016-12-12,1433564399
Bombycilla garrulus,14.0808,57.909,gbif,2016-12-13,1433579218
Bombycilla garrulus,11.5567,57.9865,gbif,2016-12-14,1433584293
Bombycilla garrulus,11.7747,57.6473,gbif,2016-12-14,1433586423
Bombycilla garrulus,13.6189,58.3765,gbif,2016-12-13,1433588718
Bombycilla garrulus,11.8506,58.3459,gbif,2016-12-15,1433596301
Bombycilla garrulus,13.0522,55.5426,gbif,2016-12-16,1433600610
Bombycilla garrulus,12.1234,57.3496,gbif,2016-12-16,1433601465
Bombycilla garrulus,12.2788,57.0985,gbif,2016-12-16,1433601970
Bombycilla garrulus,12.0478,57.6968,gbif,2016-12-16,1433603768
Bombycilla garrulus,12.7928,57.7113,gbif,2016-12-16,1433603800
Bombycilla garrulus,12.556,56.8399,gbif,2016-12-17,1433610425
Bombycilla garrulus,14.8452,58.4187,gbif,2016-12-17,1433612942
Bombycilla garrulus,12.0176,57.3799,gbif,2016-12-17,1433615654
Bombycilla garrulus,13.1547,55.7089,gbif,2016-12-18,1433624533
Bombycilla garrulus,12.8226,56.223,gbif,2016-12-18,1433624774
Bombycilla garrulus,13.5361,57.289,gbif,2016-12-19,1433631306
Bombycilla garrulus,12.1269,58.3311,gbif,2016-12-19,1433632099
Bombycilla garrulus,13.976,58.1851,gbif,2016-12-20,1433640418
Bombycilla garrulus,13.0243,55.7628,gbif,2016-12-20,1433640458
Bombycilla garrulus,12.6726,56.2283,gbif,2016-12-20,1433641914
Bombycilla garrulus,14.1126,57.5727,gbif,2016-12-20,1433642642
Bombycilla garrulus,12.6827,58.3326,gbif,2016-12-20,1433642827
Bombycilla garrulus,12.3782,58.281,gbif,2016-12-20,1433645307
Bombycilla garrulus,13.5486,55.9357,gbif,2016-12-20,1433652146
Bombycilla garrulus,14.8127,56.5338,gbif,2016-12-17,1433652826
Bombycilla garrulus,14.1482,57.4997,gbif,2016-12-21,1433659666
Bombycilla garrulus,11.8786,57.6583,gbif,2016-12-20,1433668220
Bombycilla garrulus,14.4952,59.3077,gbif,2016-12-25,1433683518
Bombycilla garrulus,12.6802,56.6884,gbif,2016-12-25,1433683855
Bombycilla garrulus,13.7864,57.0115,gbif,2016-12-25,1433684067
Bombycilla garrulus,11.9186,57.6015,gbif,2016-12-25,1433685561
Bombycilla garrulus,11.9209,58.2262,gbif,2016-12-26,1433691827
Bombycilla garrulus,14.868,56.9099,gbif,2016-12-26,1433692078
Bombycilla garrulus,13.4129,55.6783,gbif,2016-12-26,1433695603
Bombycilla garrulus,13.5285,57.959,gbif,2016-12-26,1433695645
Bombycilla garrulus,12.3782,58.281,gbif,2016-12-27,1433697708
Bombycilla garrulus,13.6115,56.1497,gbif,2016-12-27,1433702379
Bombycilla garrulus,11.9312,57.6674,gbif,2016-12-28,1433712688
Bombycilla garrulus,13.9313,56.8407,gbif,2016-12-29,1433721442
Bombycilla garrulus,12.0286,57.404,gbif,2016-12-11,1433726279
Bombycilla garrulus,12.5705,56.1926,gbif,2016-12-31,1433728821
Bombycilla garrulus,11.8764,57.647,gbif,2016-12-31,1433730427
Bombycilla garrulus,11.9397,57.5906,gbif,2016-12-31,1433730896
Bombycilla garrulus,14.9723,57.6664,gbif,2016-12-31,1433734334
Bombycilla garrulus,13.1506,55.7001,gbif,2016-12-05,1433808895
Bombycilla garrulus,11.8512,57.8852,gbif,2016-12-21,1433948005
Bombycilla garrulus,13.9746,58.3997,gbif,2016-12-01,1433421098
Bombycilla garrulus,11.9522,58.351,gbif,2016-12-01,1433423044
Bombycilla garrulus,12.1813,57.221,gbif,2016-12-01,1433425012
Bombycilla garrulus,12.5148,57.9325,gbif,2016-12-02,1433431599
Bombycilla garrulus,14.7048,57.5026,gbif,2016-12-02,1433431885
Bombycilla garrulus,12.062,57.4569,gbif,2016-12-03,1433444252
Bombycilla garrulus,13.7696,56.1598,gbif,2016-12-03,1433447739
Bombycilla garrulus,11.9783,57.6502,gbif,2016-12-04,1433455014
Bombycilla garrulus,10.377114,63.428376,gbif,2016-12-01,1425773314
Bombycilla garrulus,10.622983,63.576892,gbif,2016-12-06,1425798726
Bombycilla garrulus,10.254763,59.15137,gbif,2016-12-08,1425804187
Bombycilla garrulus,11.387494,59.129875,gbif,2016-12-11,1425811751
Bombycilla garrulus,10.244352,63.276166,gbif,2016-12-09,1425811799
Bombycilla garrulus,10.93857,59.095921,gbif,2016-12-11,1425811948
Bombycilla garrulus,10.709679,63.588802,gbif,2016-12-11,1425813676
Bombycilla garrulus,10.210925,59.120001,gbif,2016-12-11,1425822444
Bombycilla garrulus,10.450192,63.422409,gbif,2016-12-14,1425824019
Bombycilla garrulus,10.496248,63.428573,gbif,2016-12-17,1425832552
Bombycilla garrulus,11.372357,59.165969,gbif,2016-12-18,1425833940
Bombycilla garrulus,10.837563,60.805438,gbif,2016-12-21,1425841911
Bombycilla garrulus,11.445471,59.13741,gbif,2016-12-22,1425854345
Bombycilla garrulus,11.664894,58.938587,gbif,2016-12-27,1425855568
Bombycilla garrulus,10.863039,60.712919,gbif,2016-12-29,1425861689
Bombycilla garrulus,10.832308,59.937837,gbif,2016-12-29,1425868527
Bombycilla garrulus,10.78794,59.914848,gbif,2016-12-31,1425871614
Bombycilla garrulus,10.90208,59.07867,gbif,2016-12-26,1425900718
